stop_id,feature_type,feature_name
4309,6000,Telephone near stop
4310,6000,Pavement at back door
4310,6000,Schedule display
4310,6000,Crosswalk near stop
4310,6000,Curb ramp near stop
4310,6000,Pavement at front door
4310,6000,Lighting at stop
4310,6000,Sidewalk at stop
4310,6000,Traffic signal
4311,6000,Schedule display
4311,6000,Crosswalk near stop
4311,6000,Curb ramp near stop
4311,6000,Sidewalk at stop
4311,6000,Traffic signal
4316,6000,Pavement at back door
4316,6000,Schedule display
4316,6000,Bench near stop
4316,6000,Crosswalk near stop
4316,6000,Curb ramp near stop
4316,6000,Pavement at front door
4316,6000,Sidewalk at stop
4316,6000,Traffic signal
4317,6000,Pavement at back door
4317,6000,Schedule display
4317,6000,Bench near stop
4317,6000,Crosswalk near stop
4317,6000,Curb ramp near stop
4317,6000,Pavement at front door
4317,6000,Lighting at stop
4317,6000,Lighting at stop
4317,6000,Shelter
4317,6000,Sidewalk at stop
4317,6000,Garbage Can
4317,6000,Traffic signal
4318,6000,Pavement at back door
4318,6000,Schedule display
4318,6000,Bench near stop
4318,6000,Crosswalk near stop
4318,6000,Curb ramp near stop
4318,6000,Pavement at front door
4318,6000,Lighting at stop
4318,6000,Sidewalk at stop
4318,6000,Telephone near stop
4318,6000,Traffic signal
4319,6000,Pavement at back door
4319,6000,Schedule display
4319,6000,Crosswalk near stop
4319,6000,Curb ramp near stop
4319,6000,Pavement at front door
4319,6000,Lighting at stop
4319,6000,Sidewalk at stop
4320,6000,Pavement at back door
4320,6000,Schedule display
4320,6000,Curb ramp near stop
4320,6000,Pavement at front door
4320,6000,Lighting at stop
4320,6000,Sidewalk at stop
4320,6000,Telephone near stop
4321,6000,Pavement at back door
4321,6000,Schedule display
4321,6000,Curb ramp near stop
4321,6000,Pavement at front door
4321,6000,Lighting at stop
4321,6000,Sidewalk at stop
4321,6000,Garbage Can
4322,6000,Schedule display
4322,6000,Curb ramp near stop
4322,6000,Pavement at front door
4322,6000,Lighting at stop
4322,6000,Sidewalk at stop
4323,6000,Pavement at back door
4323,6000,Schedule display
4323,6000,Bench near stop
4323,6000,Curb ramp near stop
4323,6000,Pavement at front door
4323,6000,Lighting at stop
4323,6000,Sidewalk at stop
4323,6000,Garbage Can
4326,6000,Pavement at back door
4326,6000,Schedule display
4326,6000,Bench near stop
4326,6000,Pavement at front door
4326,6000,Lighting at stop
4326,6000,Sidewalk at stop
4327,6000,Pavement at back door
4327,6000,Schedule display
4327,6000,Bench near stop
4327,6000,Crosswalk near stop
4327,6000,Curb ramp near stop
4327,6000,Pavement at front door
4327,6000,Lighting at stop
4327,6000,Sidewalk at stop
4327,6000,Traffic signal
4328,6000,Pavement at back door
4328,6000,Schedule display
4328,6000,Crosswalk near stop
4328,6000,Curb ramp near stop
4328,6000,Pavement at front door
4328,6000,Lighting at stop
4328,6000,Sidewalk at stop
4328,6000,Traffic signal
4329,6000,Pavement at back door
4329,6000,Schedule display
4329,6000,Curb ramp near stop
4329,6000,Pavement at front door
4329,6000,Lighting at stop
4329,6000,Sidewalk at stop
4334,6000,Schedule display
4334,6000,Crosswalk near stop
4334,6000,Curb ramp near stop
4334,6000,Lighting at stop
4334,6000,Sidewalk at stop
4336,6000,Schedule display
4336,6000,Lighting at stop
4340,6000,Pavement at back door
4340,6000,Schedule display
4340,6000,Curb ramp near stop
4340,6000,Pavement at front door
4340,6000,Lighting at stop
4340,6000,Sidewalk at stop
4341,6000,Pavement at back door
4341,6000,Schedule display
4341,6000,Curb ramp near stop
4341,6000,Sidewalk at stop
4345,6000,Schedule display
4345,6000,Curb ramp near stop
4345,6000,Lighting at stop
4345,6000,Sidewalk at stop
4351,6000,Pavement at back door
4351,6000,Schedule display
4351,6000,Crosswalk near stop
4351,6000,Curb ramp near stop
4351,6000,Pavement at front door
4351,6000,Lighting at stop
4351,6000,Sidewalk at stop
4369,6000,Pavement at back door
4369,6000,Crosswalk near stop
4369,6000,Curb ramp near stop
4369,6000,Pavement at front door
4369,6000,Sidewalk at stop
4369,6000,Traffic signal
4370,6000,Pavement at back door
4370,6000,Bench near stop
4370,6000,Crosswalk near stop
4370,6000,Curb ramp near stop
4370,6000,Pavement at front door
4370,6000,Sidewalk at stop
4370,6000,Traffic signal
4371,6000,Curb ramp near stop
4371,6000,Sidewalk at stop
4372,6000,Curb ramp near stop
4372,6000,Sidewalk at stop
4374,6000,Curb ramp near stop
4374,6000,Pavement at front door
4374,6000,Lighting at stop
4374,6000,Sidewalk at stop
4376,6000,Curb ramp near stop
4376,6000,Sidewalk at stop
4377,6000,Curb ramp near stop
4377,6000,Sidewalk at stop
4378,6000,Curb ramp near stop
4378,6000,Sidewalk at stop
4379,6000,Curb ramp near stop
4379,6000,Pavement at front door
4379,6000,Sidewalk at stop
4380,6000,Crosswalk near stop
4380,6000,Curb ramp near stop
4380,6000,Pavement at front door
4380,6000,Sidewalk at stop
4381,6000,Crosswalk near stop
4381,6000,Curb ramp near stop
4381,6000,Pavement at front door
4381,6000,Sidewalk at stop
4382,6000,Curb ramp near stop
4382,6000,Sidewalk at stop
4383,6000,Curb ramp near stop
4383,6000,Sidewalk at stop
4385,6000,Curb ramp near stop
4385,6000,Sidewalk at stop
4386,6000,Curb ramp near stop
4386,6000,Sidewalk at stop
4387,6000,Lighting at stop
4410,6000,Lighting at stop
4413,6000,Lighting at stop
4415,6000,Pavement at back door
4415,6000,Bench near stop
4415,6000,Crosswalk near stop
4415,6000,Pavement at front door
4415,6000,Shelter
4415,6000,Sidewalk at stop
4416,6000,Pavement at back door
4416,6000,Pavement at front door
4416,6000,Lighting at stop
4416,6000,Sidewalk at stop
4417,6000,Pavement at back door
4417,6000,Pavement at front door
4417,6000,Lighting at stop
4417,6000,Sidewalk at stop
4419,6000,Pavement at back door
4419,6000,Crosswalk near stop
4419,6000,Pavement at front door
4419,6000,Lighting at stop
4419,6000,Sidewalk at stop
4420,6000,Curb ramp near stop
4420,6000,Pavement at front door
4420,6000,Lighting at stop
4420,6000,Sidewalk at stop
4422,6000,Lighting at stop
4423,6000,Lighting at stop
4424,6000,Lighting at stop
4426,6000,Schedule display
4426,6000,Curb ramp near stop
4426,6000,Pavement at front door
4426,6000,Lighting at stop
4426,6000,Sidewalk at stop
4427,6000,Pavement at back door
4427,6000,Schedule display
4427,6000,Crosswalk near stop
4427,6000,Curb ramp near stop
4427,6000,Pavement at front door
4427,6000,Sidewalk at stop
4429,6000,Pavement at back door
4429,6000,Schedule display
4429,6000,Crosswalk near stop
4429,6000,Curb ramp near stop
4429,6000,Pavement at front door
4429,6000,Lighting at stop
4429,6000,Sidewalk at stop
4429,6000,Garbage Can
4431,6000,Pavement at back door
4431,6000,Schedule display
4431,6000,Schedule display
4431,6000,Bench near stop
4431,6000,Bench near stop
4431,6000,Bench near stop
4431,6000,Bench near stop
4431,6000,Bench near stop
4431,6000,Crosswalk near stop
4431,6000,Curb ramp near stop
4431,6000,Pavement at front door
4431,6000,Lighting at stop
4431,6000,Shelter
4431,6000,Shelter
4431,6000,Sidewalk at stop
4431,6000,Garbage Can
4431,6000,Garbage Can
4431,6000,Garbage Can
4431,6000,Garbage Can
4431,6000,Garbage Can
4432,6000,Curb ramp near stop
4432,6000,Lighting at stop
4432,6000,Sidewalk at stop
4433,6000,Schedule display
4433,6000,Curb ramp near stop
4433,6000,Pavement at front door
4433,6000,Lighting at stop
4433,6000,Sidewalk at stop
4434,6000,Schedule display
4434,6000,Crosswalk near stop
4434,6000,Curb ramp near stop
4434,6000,Pavement at front door
4434,6000,Lighting at stop
4434,6000,Sidewalk at stop
4435,6000,Schedule display
4435,6000,Crosswalk near stop
4435,6000,Curb ramp near stop
4435,6000,Lighting at stop
4435,6000,Sidewalk at stop
4437,6000,Pavement at back door
4437,6000,Schedule display
4437,6000,Bench near stop
4437,6000,Crosswalk near stop
4437,6000,Pavement at front door
4437,6000,Lighting at stop
4437,6000,Shelter
4437,6000,Sidewalk at stop
4437,6000,Garbage Can
4437,6000,Telephone near stop
4438,6000,Curb ramp near stop
4438,6000,Lighting at stop
4438,6000,Sidewalk at stop
4439,6000,Schedule display
4439,6000,Curb ramp near stop
4439,6000,Lighting at stop
4439,6000,Sidewalk at stop
4440,6000,Crosswalk near stop
4440,6000,Curb ramp near stop
4440,6000,Sidewalk at stop
4440,6000,Traffic signal
4441,6000,Pavement at back door
4441,6000,Schedule display
4441,6000,Schedule display
4441,6000,Bench near stop
4441,6000,Curb ramp near stop
4441,6000,Pavement at front door
4441,6000,Lighting at stop
4441,6000,Shelter
4441,6000,Sidewalk at stop
4441,6000,Garbage Can
4451,6000,Pavement at back door
4451,6000,Schedule display
4451,6000,Curb ramp near stop
4451,6000,Pavement at front door
4451,6000,Lighting at stop
4451,6000,Sidewalk at stop
4452,6000,Pavement at back door
4452,6000,Schedule display
4452,6000,Crosswalk near stop
4452,6000,Curb ramp near stop
4452,6000,Pavement at front door
4452,6000,Lighting at stop
4452,6000,Sidewalk at stop
4455,6000,Schedule display
4455,6000,Bench near stop
4455,6000,Crosswalk near stop
4455,6000,Curb ramp near stop
4455,6000,Lighting at stop
4455,6000,Sidewalk at stop
4455,6000,Telephone near stop
4455,6000,Traffic signal
4456,6000,Pavement at back door
4456,6000,Schedule display
4456,6000,Bench near stop
4456,6000,Pavement at front door
4456,6000,Sidewalk at stop
4457,6000,Curb ramp near stop
4457,6000,Lighting at stop
4457,6000,Sidewalk at stop
4458,6000,Curb ramp near stop
4458,6000,Pavement at front door
4458,6000,Lighting at stop
4458,6000,Sidewalk at stop
4459,6000,Bench near stop
4459,6000,Lighting at stop
4459,6000,Sidewalk at stop
4461,6000,Pavement at back door
4461,6000,Pavement at front door
4461,6000,Lighting at stop
4461,6000,Sidewalk at stop
4462,6000,Schedule display
4462,6000,Bench near stop
4462,6000,Curb ramp near stop
4462,6000,Lighting at stop
4462,6000,Sidewalk at stop
4462,6000,Garbage Can
4463,6000,Pavement at back door
4463,6000,Schedule display
4463,6000,Bench near stop
4463,6000,Crosswalk near stop
4463,6000,Curb ramp near stop
4463,6000,Pavement at front door
4463,6000,Lighting at stop
4463,6000,Protection from the weather
4463,6000,Sidewalk at stop
4463,6000,Garbage Can
4463,6000,Traffic signal
4464,6000,Crosswalk near stop
4464,6000,Curb ramp near stop
4464,6000,Lighting at stop
4464,6000,Sidewalk at stop
4464,6000,Traffic signal
4465,6000,Pavement at back door
4465,6000,Crosswalk near stop
4465,6000,Curb ramp near stop
4465,6000,Pavement at front door
4465,6000,Lighting at stop
4465,6000,Sidewalk at stop
4465,6000,Telephone near stop
4465,6000,Traffic signal
4466,6000,Pavement at back door
4466,6000,Crosswalk near stop
4466,6000,Curb ramp near stop
4466,6000,Pavement at front door
4466,6000,Lighting at stop
4466,6000,Sidewalk at stop
4466,6000,Telephone near stop
4466,6000,Traffic signal
4467,6000,Schedule display
4467,6000,Curb ramp near stop
4467,6000,Pavement at front door
4467,6000,Sidewalk at stop
4468,6000,Schedule display
4468,6000,Bench near stop
4468,6000,Curb ramp near stop
4468,6000,Pavement at front door
4468,6000,Lighting at stop
4468,6000,Sidewalk at stop
4470,6000,Crosswalk near stop
4470,6000,Curb ramp near stop
4470,6000,Sidewalk at stop
4470,6000,Traffic signal
4471,6000,Pavement at back door
4471,6000,Bench near stop
4471,6000,Crosswalk near stop
4471,6000,Curb ramp near stop
4471,6000,Pavement at front door
4471,6000,Lighting at stop
4471,6000,Sidewalk at stop
4471,6000,Telephone near stop
4471,6000,Traffic signal
4472,6000,Schedule display
4472,6000,Curb ramp near stop
4472,6000,Pavement at front door
4472,6000,Lighting at stop
4472,6000,Sidewalk at stop
4473,6000,Schedule display
4473,6000,Bench near stop
4473,6000,Crosswalk near stop
4473,6000,Curb ramp near stop
4473,6000,Pavement at front door
4473,6000,Lighting at stop
4473,6000,Shelter
4473,6000,Sidewalk at stop
4473,6000,Garbage Can
4473,6000,Traffic signal
4474,6000,Pavement at back door
4474,6000,Schedule display
4474,6000,Bench near stop
4474,6000,Crosswalk near stop
4474,6000,Curb ramp near stop
4474,6000,Pavement at front door
4474,6000,Lighting at stop
4474,6000,Shelter
4474,6000,Sidewalk at stop
4474,6000,Garbage Can
4474,6000,Traffic signal
4475,6000,Schedule display
4475,6000,Curb ramp near stop
4475,6000,Pavement at front door
4475,6000,Sidewalk at stop
4485,6000,Crosswalk near stop
4485,6000,Curb ramp near stop
4485,6000,Lighting at stop
4485,6000,Sidewalk at stop
4485,6000,Traffic signal
4486,6000,Pavement at back door
4486,6000,Schedule display
4486,6000,Bench near stop
4486,6000,Crosswalk near stop
4486,6000,Curb ramp near stop
4486,6000,Lighting at stop
4486,6000,Sidewalk at stop
4486,6000,Traffic signal
4491,6000,Schedule display
4491,6000,Lighting at stop
4491,6000,Sidewalk at stop
4492,6000,Curb ramp near stop
4492,6000,Pavement at front door
4492,6000,Lighting at stop
4492,6000,Sidewalk at stop
4494,6000,Pavement at back door
4494,6000,Schedule display
4494,6000,Crosswalk near stop
4494,6000,Curb ramp near stop
4494,6000,Pavement at front door
4494,6000,Lighting at stop
4494,6000,Sidewalk at stop
4494,6000,Telephone near stop
4494,6000,Traffic signal
4495,6000,Pavement at back door
4495,6000,Schedule display
4495,6000,Bench near stop
4495,6000,Crosswalk near stop
4495,6000,Curb ramp near stop
4495,6000,Pavement at front door
4495,6000,Lighting at stop
4495,6000,Sidewalk at stop
4495,6000,Telephone near stop
4495,6000,Traffic signal
4496,6000,Schedule display
4496,6000,Pavement at front door
4496,6000,Lighting at stop
4496,6000,Sidewalk at stop
4497,6000,Schedule display
4497,6000,Pavement at front door
4497,6000,Lighting at stop
4497,6000,Sidewalk at stop
4498,6000,Schedule display
4498,6000,Curb ramp near stop
4498,6000,Pavement at front door
4498,6000,Lighting at stop
4498,6000,Sidewalk at stop
4501,6000,Schedule display
4501,6000,Curb ramp near stop
4501,6000,Lighting at stop
4501,6000,Sidewalk at stop
4502,6000,Schedule display
4502,6000,Lighting at stop
4502,6000,Sidewalk at stop
4503,6000,Lighting at stop
4504,6000,Schedule display
4506,6000,Pavement at back door
4506,6000,Schedule display
4506,6000,Bench near stop
4506,6000,Pavement at front door
4506,6000,Lighting at stop
4506,6000,Sidewalk at stop
4507,6000,Pavement at back door
4507,6000,Schedule display
4507,6000,Crosswalk near stop
4507,6000,Curb ramp near stop
4507,6000,Pavement at front door
4507,6000,Sidewalk at stop
4508,6000,Pavement at back door
4508,6000,Schedule display
4508,6000,Crosswalk near stop
4508,6000,Curb ramp near stop
4508,6000,Pavement at front door
4508,6000,Sidewalk at stop
4513,6000,Pavement at back door
4513,6000,Schedule display
4513,6000,Pavement at front door
4513,6000,Sidewalk at stop
4515,6000,Pavement at back door
4515,6000,Schedule display
4515,6000,Crosswalk near stop
4515,6000,Curb ramp near stop
4515,6000,Pavement at front door
4515,6000,Sidewalk at stop
4515,6000,Traffic signal
4516,6000,Pavement at back door
4516,6000,Schedule display
4516,6000,Bench near stop
4516,6000,Crosswalk near stop
4516,6000,Curb ramp near stop
4516,6000,Pavement at front door
4516,6000,Sidewalk at stop
4516,6000,Traffic signal
4518,6000,Pavement at back door
4518,6000,Schedule display
4518,6000,Pavement at front door
4518,6000,Sidewalk at stop
4520,6000,Schedule display
4520,6000,Crosswalk near stop
4520,6000,Curb ramp near stop
4520,6000,Pavement at front door
4520,6000,Sidewalk at stop
4520,6000,Telephone near stop
4520,6000,Traffic signal
4521,6000,Pavement at back door
4521,6000,Schedule display
4521,6000,Crosswalk near stop
4521,6000,Curb ramp near stop
4521,6000,Pavement at front door
4521,6000,Lighting at stop
4521,6000,Sidewalk at stop
4521,6000,Traffic signal
4522,6000,Pavement at back door
4522,6000,Schedule display
4522,6000,Schedule display
4522,6000,Bench near stop
4522,6000,Crosswalk near stop
4522,6000,Curb ramp near stop
4522,6000,Pavement at front door
4522,6000,Shelter
4522,6000,Sidewalk at stop
4522,6000,Garbage Can
4523,6000,Pavement at back door
4523,6000,Schedule display
4523,6000,Crosswalk near stop
4523,6000,Curb ramp near stop
4523,6000,Pavement at front door
4523,6000,Lighting at stop
4523,6000,Sidewalk at stop
4523,6000,Garbage Can
4528,6000,Pavement at back door
4528,6000,Schedule display
4528,6000,Crosswalk near stop
4528,6000,Curb ramp near stop
4528,6000,Pavement at front door
4528,6000,Lighting at stop
4528,6000,Sidewalk at stop
4528,6000,Traffic signal
4529,6000,Pavement at back door
4529,6000,Schedule display
4529,6000,Crosswalk near stop
4529,6000,Curb ramp near stop
4529,6000,Pavement at front door
4529,6000,Lighting at stop
4529,6000,Sidewalk at stop
4529,6000,Telephone near stop
4529,6000,Traffic signal
4531,6000,Pavement at back door
4531,6000,Schedule display
4531,6000,Crosswalk near stop
4531,6000,Curb ramp near stop
4531,6000,Pavement at front door
4531,6000,Sidewalk at stop
4534,6000,Pavement at back door
4534,6000,Schedule display
4534,6000,Crosswalk near stop
4534,6000,Curb ramp near stop
4534,6000,Pavement at front door
4534,6000,Sidewalk at stop
4534,6000,Traffic signal
4537,6000,Pavement at back door
4537,6000,Schedule display
4537,6000,Schedule display
4537,6000,Schedule display
4537,6000,Bench near stop
4537,6000,Crosswalk near stop
4537,6000,Curb ramp near stop
4537,6000,Pavement at front door
4537,6000,Lighting at stop
4537,6000,Shelter
4537,6000,Sidewalk at stop
4537,6000,Garbage Can
4537,6000,Traffic signal
4538,6000,Pavement at back door
4538,6000,Schedule display
4538,6000,Schedule display
4538,6000,Bench near stop
4538,6000,Bench near stop
4538,6000,Bench near stop
4538,6000,Crosswalk near stop
4538,6000,Curb ramp near stop
4538,6000,Pavement at front door
4538,6000,Lighting at stop
4538,6000,Lighting at stop
4538,6000,Shelter
4538,6000,Shelter
4538,6000,Sidewalk at stop
4538,6000,Garbage Can
4538,6000,Traffic signal
4539,6000,Pavement at back door
4539,6000,Schedule display
4539,6000,Bench near stop
4539,6000,Crosswalk near stop
4539,6000,Curb ramp near stop
4539,6000,Pavement at front door
4539,6000,Lighting at stop
4539,6000,Sidewalk at stop
4539,6000,Traffic signal
4542,6000,Pavement at back door
4542,6000,Schedule display
4542,6000,Bench near stop
4542,6000,Crosswalk near stop
4542,6000,Curb ramp near stop
4542,6000,Pavement at front door
4542,6000,Shelter
4542,6000,Sidewalk at stop
4542,6000,Traffic signal
4543,6000,Pavement at back door
4543,6000,Schedule display
4543,6000,Schedule display
4543,6000,Bench near stop
4543,6000,Bench near stop
4543,6000,Crosswalk near stop
4543,6000,Curb ramp near stop
4543,6000,Pavement at front door
4543,6000,Lighting at stop
4543,6000,Shelter
4543,6000,Sidewalk at stop
4543,6000,Traffic signal
4545,6000,Pavement at back door
4545,6000,Schedule display
4545,6000,Bench near stop
4545,6000,Crosswalk near stop
4545,6000,Curb ramp near stop
4545,6000,Pavement at front door
4545,6000,Shelter
4545,6000,Sidewalk at stop
4545,6000,Garbage Can
4545,6000,Traffic signal
4546,6000,Pavement at back door
4546,6000,Schedule display
4546,6000,Crosswalk near stop
4546,6000,Curb ramp near stop
4546,6000,Pavement at front door
4546,6000,Lighting at stop
4546,6000,Sidewalk at stop
4546,6000,Telephone near stop
4546,6000,Traffic signal
4552,6000,Pavement at back door
4552,6000,Schedule display
4552,6000,Bench near stop
4552,6000,Crosswalk near stop
4552,6000,Curb ramp near stop
4552,6000,Pavement at front door
4552,6000,Lighting at stop
4552,6000,Sidewalk at stop
4552,6000,Traffic signal
4553,6000,Pavement at back door
4553,6000,Schedule display
4553,6000,Crosswalk near stop
4553,6000,Curb ramp near stop
4553,6000,Pavement at front door
4553,6000,Lighting at stop
4553,6000,Sidewalk at stop
4553,6000,Traffic signal
4554,6000,Pavement at back door
4554,6000,Schedule display
4554,6000,Bench near stop
4554,6000,Pavement at front door
4554,6000,Shelter
4554,6000,Sidewalk at stop
4554,6000,Garbage Can
4555,6000,Schedule display
4555,6000,Bench near stop
4556,6000,Schedule display
4556,6000,Curb ramp near stop
4556,6000,Lighting at stop
4556,6000,Sidewalk at stop
4557,6000,Pavement at back door
4557,6000,Schedule display
4557,6000,Bench near stop
4557,6000,Crosswalk near stop
4557,6000,Curb ramp near stop
4557,6000,Pavement at front door
4557,6000,Sidewalk at stop
4557,6000,Traffic signal
4558,6000,Pavement at back door
4558,6000,Schedule display
4558,6000,Crosswalk near stop
4558,6000,Pavement at front door
4558,6000,Lighting at stop
4558,6000,Sidewalk at stop
4558,6000,Traffic signal
4561,6000,Lighting at stop
4562,6000,Pavement at back door
4562,6000,Schedule display
4562,6000,Curb ramp near stop
4562,6000,Pavement at front door
4562,6000,Sidewalk at stop
4563,6000,Schedule display
4563,6000,Lighting at stop
4564,6000,Schedule display
4564,6000,Crosswalk near stop
4564,6000,Lighting at stop
4564,6000,Traffic signal
4565,6000,Schedule display
4565,6000,Crosswalk near stop
4565,6000,Lighting at stop
4565,6000,Traffic signal
4566,6000,Pavement at back door
4566,6000,Schedule display
4566,6000,Bench near stop
4566,6000,Crosswalk near stop
4566,6000,Curb ramp near stop
4566,6000,Pavement at front door
4566,6000,Lighting at stop
4566,6000,Shelter
4566,6000,Sidewalk at stop
4566,6000,Telephone near stop
4566,6000,Traffic signal
4567,6000,Schedule display
4567,6000,Crosswalk near stop
4567,6000,Garbage Can
4567,6000,Telephone near stop
4567,6000,Traffic signal
4568,6000,Crosswalk near stop
4568,6000,Traffic signal
4569,6000,Schedule display
4569,6000,Crosswalk near stop
4569,6000,Lighting at stop
4569,6000,Traffic signal
4570,6000,Schedule display
4570,6000,Crosswalk near stop
4570,6000,Lighting at stop
4571,6000,Schedule display
4571,6000,Crosswalk near stop
4571,6000,Curb ramp near stop
4571,6000,Sidewalk at stop
4572,6000,Pavement at back door
4572,6000,Schedule display
4572,6000,Bench near stop
4572,6000,Bench near stop
4572,6000,Crosswalk near stop
4572,6000,Curb ramp near stop
4572,6000,Pavement at front door
4572,6000,Lighting at stop
4572,6000,Shelter
4572,6000,Sidewalk at stop
4572,6000,Garbage Can
4572,6000,Telephone near stop
4572,6000,Traffic signal
4573,6000,Pavement at back door
4573,6000,Schedule display
4573,6000,Bench near stop
4573,6000,Curb ramp near stop
4573,6000,Pavement at front door
4573,6000,Lighting at stop
4573,6000,Shelter
4573,6000,Sidewalk at stop
4573,6000,Garbage Can
4573,6000,Traffic signal
4575,6000,Pavement at back door
4575,6000,Schedule display
4575,6000,Curb ramp near stop
4575,6000,Pavement at front door
4575,6000,Lighting at stop
4575,6000,Sidewalk at stop
4575,6000,Telephone near stop
4576,6000,Schedule display
4576,6000,Bench near stop
4576,6000,Lighting at stop
4578,6000,Pavement at back door
4578,6000,Schedule display
4578,6000,Bench near stop
4578,6000,Curb ramp near stop
4578,6000,Pavement at front door
4578,6000,Lighting at stop
4578,6000,Lighting at stop
4578,6000,Shelter
4578,6000,Sidewalk at stop
4578,6000,Telephone near stop
4581,6000,Pavement at back door
4581,6000,Schedule display
4581,6000,Pavement at front door
4581,6000,Sidewalk at stop
4582,6000,Schedule display
4583,6000,Schedule display
4583,6000,Bench near stop
4583,6000,Lighting at stop
4583,6000,Lighting at stop
4583,6000,Shelter
4583,6000,Garbage Can
4584,6000,Lighting at stop
4585,6000,Crosswalk near stop
4585,6000,Lighting at stop
4585,6000,Traffic signal
4586,6000,Crosswalk near stop
4586,6000,Pavement at front door
4586,6000,Lighting at stop
4586,6000,Traffic signal
4587,6000,Schedule display
4587,6000,Lighting at stop
4588,6000,Pavement at back door
4588,6000,Schedule display
4588,6000,Curb ramp near stop
4588,6000,Pavement at front door
4588,6000,Sidewalk at stop
4591,6000,Lighting at stop
4592,6000,Crosswalk near stop
4595,6000,Schedule display
4595,6000,Lighting at stop
4596,6000,Schedule display
4597,6000,Pavement at back door
4597,6000,Schedule display
4597,6000,Bench near stop
4597,6000,Crosswalk near stop
4597,6000,Curb ramp near stop
4597,6000,Pavement at front door
4597,6000,Lighting at stop
4597,6000,Traffic signal
4598,6000,Pavement at back door
4598,6000,Schedule display
4598,6000,Bench near stop
4598,6000,Crosswalk near stop
4598,6000,Curb ramp near stop
4598,6000,Pavement at front door
4598,6000,Sidewalk at stop
4598,6000,Telephone near stop
4598,6000,Traffic signal
4599,6000,Schedule display
4599,6000,Curb ramp near stop
4599,6000,Pavement at front door
4599,6000,Lighting at stop
4599,6000,Sidewalk at stop
4600,6000,Schedule display
4600,6000,Lighting at stop
4600,6000,Telephone near stop
4602,6000,Schedule display
4603,6000,Schedule display
4603,6000,Lighting at stop
4606,6000,Schedule display
4607,6000,Schedule display
4607,6000,Lighting at stop
4608,6000,Schedule display
4609,6000,Schedule display
4609,6000,Bench near stop
4609,6000,Pavement at front door
4609,6000,Lighting at stop
4609,6000,Shelter
4610,6000,Schedule display
4611,6000,Schedule display
4611,6000,Lighting at stop
4612,6000,Pavement at back door
4612,6000,Schedule display
4612,6000,Pavement at front door
4612,6000,Sidewalk at stop
4613,6000,Schedule display
4613,6000,Crosswalk near stop
4613,6000,Lighting at stop
4614,6000,Schedule display
4615,6000,Schedule display
4615,6000,Crosswalk near stop
4615,6000,Curb ramp near stop
4615,6000,Telephone near stop
4615,6000,Traffic signal
4616,6000,Pavement at back door
4616,6000,Schedule display
4616,6000,Crosswalk near stop
4616,6000,Curb ramp near stop
4616,6000,Pavement at front door
4616,6000,Lighting at stop
4616,6000,Sidewalk at stop
4616,6000,Garbage Can
4616,6000,Traffic signal
4617,6000,Pavement at back door
4617,6000,Schedule display
4617,6000,Bench near stop
4617,6000,Pavement at front door
4617,6000,Lighting at stop
4617,6000,Shelter
4617,6000,Sidewalk at stop
4617,6000,Garbage Can
4618,6000,Pavement at back door
4618,6000,Schedule display
4618,6000,Crosswalk near stop
4618,6000,Curb ramp near stop
4618,6000,Pavement at front door
4618,6000,Sidewalk at stop
4618,6000,Garbage Can
4618,6000,Traffic signal
4620,6000,Schedule display
4620,6000,Crosswalk near stop
4620,6000,Traffic signal
4621,6000,Schedule display
4621,6000,Crosswalk near stop
4621,6000,Traffic signal
4622,6000,Pavement at back door
4622,6000,Schedule display
4622,6000,Crosswalk near stop
4622,6000,Curb ramp near stop
4622,6000,Pavement at front door
4622,6000,Lighting at stop
4622,6000,Sidewalk at stop
4622,6000,Telephone near stop
4622,6000,Traffic signal
4623,6000,Schedule display
4623,6000,Bench near stop
4623,6000,Crosswalk near stop
4623,6000,Curb ramp near stop
4623,6000,Pavement at front door
4623,6000,Shelter
4623,6000,Sidewalk at stop
4623,6000,Garbage Can
4623,6000,Telephone near stop
4623,6000,Traffic signal
4625,6000,Pavement at back door
4625,6000,Schedule display
4625,6000,Crosswalk near stop
4625,6000,Curb ramp near stop
4625,6000,Pavement at front door
4625,6000,Lighting at stop
4625,6000,Sidewalk at stop
4626,6000,Pavement at back door
4626,6000,Schedule display
4626,6000,Crosswalk near stop
4626,6000,Curb ramp near stop
4626,6000,Pavement at front door
4626,6000,Lighting at stop
4626,6000,Sidewalk at stop
4627,6000,Pavement at back door
4627,6000,Schedule display
4627,6000,Bench near stop
4627,6000,Bench near stop
4627,6000,Crosswalk near stop
4627,6000,Curb ramp near stop
4627,6000,Pavement at front door
4627,6000,Lighting at stop
4627,6000,Lighting at stop
4627,6000,Shelter
4627,6000,Sidewalk at stop
4627,6000,Garbage Can
4627,6000,Traffic signal
4631,6000,Pavement at back door
4631,6000,Schedule display
4631,6000,Bench near stop
4631,6000,Pavement at front door
4631,6000,Lighting at stop
4631,6000,Shelter
4631,6000,Sidewalk at stop
4638,6000,Pavement at back door
4638,6000,Schedule display
4638,6000,Curb ramp near stop
4638,6000,Pavement at front door
4638,6000,Lighting at stop
4638,6000,Sidewalk at stop
4639,6000,Pavement at back door
4639,6000,Schedule display
4639,6000,Pavement at front door
4639,6000,Sidewalk at stop
4643,6000,Pavement at back door
4643,6000,Schedule display
4643,6000,Bench near stop
